number,sys_updated_at,reassigned,assigned_to,opened_by,subcategory,urgency,problem_id,resolved_by,location,reassignment_count,cmdb_ci,vendor,caused_by,incident_state,active,u_priority_confirmation,contact_type,rfc,assignment_group,knowledge,priority,closed_code,impact,category,u_symptom,D_sys_mod_count,D_reopen_count
INC0000346,2016-04-29 09:45:00,0,14,242,463,697,1,963,1170,1392,1,1,1,1478,1486,1489,1490,1,1688,1754,1756,1764,1777,1786,1,2367,2368
INC0000347,2016-08-03 10:00:00,0,48,251,452,697,1,970,1180,1392,1,1,1,1479,1487,1488,1490,1,1694,1754,1756,1768,1777,1791,1,2365,2368
INC0000348,2016-12-04 09:04:00,0,45,254,491,698,1,1004,1191,1392,1,1,1,1480,1486,1488,1490,1499,1709,1754,1758,1764,1777,1786,1876,2367,2368
INC0000351,2016-03-26 16:59:00,0,46,242,454,698,1,969,1170,1392,1,1,1,1479,1487,1488,1490,1,1688,1754,1758,1760,1779,1786,1,2367,2368
INC0000352,2016-05-03 17:00:00,0,49,247,456,697,1,1003,1183,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1763,1777,1788,1872,2363,2368
INC0000353,2016-05-03 16:00:00,0,1,251,452,697,1,1005,1180,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1770,1777,1783,1,2363,2368
INC0000355,2016-08-03 12:00:00,0,48,250,479,697,1,1006,1180,1392,1,1,1,1479,1487,1489,1490,1,1694,1754,1756,1764,1777,1791,1847,2365,2368
INC0000356,2016-08-03 08:52:00,1,50,245,492,697,1,1007,1194,1395,1,1,1,1477,1486,1488,1490,1,1710,1754,1756,1767,1777,1784,1878,2366,2368
INC0000357,2016-07-03 17:00:00,0,1,251,477,697,1,1008,1180,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1769,1777,1794,1,2366,2368
INC0000358,2016-09-03 16:27:00,0,1,255,1,697,1,979,1,1392,1,1,1,1479,1487,1488,1490,1,1,1754,1758,1765,1779,1,1,2365,2368
INC0000359,2016-12-07 09:42:00,0,45,254,1,698,703,1004,1170,1392,1,1,1,1478,1486,1489,1490,1500,1709,1754,1758,1764,1777,1,1,2367,2368
INC0000361,2016-09-03 17:23:00,1,51,251,472,697,1,1009,1180,1393,1,1,1,1478,1486,1488,1490,1,1686,1754,1756,1767,1777,1784,1847,2366,2368
INC0000363,2016-03-28 14:56:00,0,45,254,491,698,1,1004,1202,1392,1,1,1,1478,1486,1489,1490,1,1709,1754,1758,1767,1777,1786,1879,2367,2368
INC0000369,2016-06-03 10:00:00,0,1,247,467,697,1,998,1203,1392,1,1,1,1479,1487,1488,1490,1,1700,1754,1756,1764,1777,1799,1880,2364,2368
INC0000370,2016-06-03 09:00:00,0,17,251,461,699,704,970,1180,1392,1,1,1,1479,1487,1489,1490,1,1694,1754,1759,1764,1778,1792,1856,2366,2368
INC0000371,2016-03-29 17:54:00,0,45,254,491,698,1,1004,1170,1392,1,1,1,1478,1486,1489,1490,1,1709,1754,1758,1764,1777,1786,1882,2367,2368
INC0000372,2016-09-03 08:00:00,0,3,250,475,697,1,961,1183,1392,1,1,1,1479,1487,1488,1490,1,1687,1754,1756,1762,1777,1782,1868,2365,2368
INC0000373,2016-10-03 17:51:00,0,20,253,493,698,1,977,1204,1392,1,1,1,1478,1486,1488,1490,1501,1685,1754,1758,1763,1779,1789,1883,2366,2368
INC0000374,2016-05-03 17:00:00,0,7,251,456,697,1,1005,1180,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1763,1777,1788,1,2365,2368
INC0000375,2016-05-24 16:07:00,0,45,254,491,698,1,1004,1170,1392,1,1,1,1479,1487,1489,1490,1502,1709,1754,1758,1764,1777,1786,1879,2367,2368
INC0000376,2016-07-03 15:14:00,1,24,247,479,697,1,981,1180,1393,1,1,1,1478,1486,1488,1490,1,1701,1754,1756,1764,1777,1791,1872,2365,2368
INC0000377,2016-05-03 17:00:00,0,1,250,462,697,1,956,1171,1392,1,1,1,1479,1487,1488,1490,1,1680,1754,1758,1771,1779,1793,1862,2365,2368
INC0000378,2016-06-04 10:59:00,0,45,254,466,697,1,1004,1170,1392,1,1,1,1479,1487,1489,1490,1,1709,1754,1756,1767,1777,1786,1879,2367,2368
INC0000379,2016-05-23 11:07:00,0,55,256,493,697,1,952,1199,1392,1,1,1,1479,1487,1488,1490,1,1676,1754,1756,1764,1777,1789,1847,2365,2368
INC0000384,2016-08-03 10:00:00,0,41,251,467,697,1,966,1168,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1799,1,2365,2368
INC0000385,2016-10-03 17:03:00,0,1,250,468,697,1,1010,1173,1392,1,1,1,1481,1486,1488,1490,1,1712,1754,1756,1767,1777,1784,1868,2366,2368
INC0000387,2016-09-03 10:57:00,0,18,247,452,697,1,972,1171,1392,1,1,1,1481,1486,1488,1490,1,1680,1754,1756,1764,1777,1790,1,2366,2368
INC0000388,2016-07-03 15:27:00,0,8,250,449,699,705,958,1170,1392,1,1,1474,1480,1486,1488,1490,1503,1685,1754,1759,1763,1778,1786,1862,2366,2368
INC0000392,2016-07-03 12:00:00,0,9,247,452,697,1,960,1168,1392,1,1,1,1479,1487,1488,1490,1,1681,1754,1756,1765,1777,1783,1872,2366,2368
INC0000393,2016-06-03 10:00:00,1,35,251,448,697,1,992,1171,1393,1,1,1,1479,1487,1488,1490,1,1713,1754,1756,1765,1777,1786,1,2365,2368
INC0000395,2016-07-03 18:00:00,1,18,257,452,697,1,972,1171,1394,1,1,1,1479,1487,1488,1490,1,1680,1754,1756,1764,1777,1790,1,2367,2368
INC0000396,2016-12-03 14:27:00,1,10,256,495,697,1,966,1199,1397,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1764,1777,1781,1847,2367,2368
INC0000398,2016-06-03 10:00:00,0,1,250,476,697,1,998,1180,1392,1,1,1,1479,1487,1488,1490,1,1700,1754,1756,1764,1777,1786,1847,2364,2368
INC0000399,2016-05-03 18:00:00,0,1,251,452,697,1,1005,1173,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1763,1777,1783,1,2363,2368
INC0000400,2016-12-03 18:40:00,1,58,250,494,697,1,993,1170,1393,1,1,1,1481,1486,1488,1490,1,1677,1754,1756,1763,1777,1786,1862,2367,2368
INC0000401,2016-06-03 17:00:00,0,1,247,452,697,1,956,1171,1392,1,1,1,1479,1487,1488,1490,1,1680,1754,1756,1764,1777,1790,1863,2366,2368
INC0000403,2016-07-03 16:33:00,1,11,251,444,697,1,962,1173,1393,1,1,1,1478,1486,1488,1490,1,1678,1754,1756,1764,1777,1781,1,2367,2369
INC0000405,2016-08-03 10:00:00,0,17,251,496,697,1,970,1180,1392,1,1,1,1479,1487,1489,1490,1,1694,1754,1756,1764,1777,1800,1,2365,2368
INC0000418,2016-03-24 18:59:00,0,19,250,450,697,1,973,1170,1392,1,1,1,1479,1487,1488,1490,1,1679,1754,1756,1764,1777,1780,1846,2367,2368
INC0000419,2016-04-03 15:15:00,0,5,258,472,697,1,955,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1760,1777,1784,1,2364,2368
INC0000425,2016-07-03 23:00:00,0,1,259,443,697,1,993,1172,1392,1,1,1,1479,1487,1488,1490,1,1689,1754,1756,1763,1777,1780,1,2364,2368
INC0000433,2016-08-03 17:39:00,0,60,259,497,699,706,993,1168,1392,1,1,1,1480,1486,1488,1490,1,1714,1754,1759,1763,1778,1801,1864,2366,2368
INC0000434,2016-05-03 22:00:00,0,1,259,452,697,1,1011,1173,1392,1,1,1,1479,1487,1488,1490,1,1678,1754,1756,1765,1777,1783,1,2365,2368
INC0000439,2016-08-03 10:00:00,0,12,242,454,697,1,969,1170,1392,1,1,1,1479,1487,1488,1490,1,1688,1754,1756,1765,1777,1786,1,2366,2368
INC0000440,2016-06-03 22:00:00,1,1,259,498,697,1,952,1173,1395,1,1,1,1479,1487,1488,1490,1,1676,1754,1756,1760,1777,1784,1,2366,2368
INC0000441,2016-10-03 11:57:00,1,61,258,448,699,1,1012,1205,1399,1,1,1,1478,1486,1489,1490,1504,1683,1754,1759,1764,1778,1786,1885,2367,2368
INC0000455,2016-06-03 00:00:00,0,1,259,444,697,1,1013,1168,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1781,1,2365,2368
INC0000458,2016-12-03 00:49:00,1,1,259,472,697,1,986,1170,1397,1,1,1,1481,1486,1488,1490,1,1,1754,1756,1765,1777,1784,1863,2367,2368
INC0000464,2016-03-27 15:59:00,1,62,260,478,697,1,1014,1168,1393,1,1,1,1479,1487,1489,1490,1,1717,1755,1756,1767,1777,1792,1,2367,2368
INC0000467,2016-04-18 11:07:00,1,63,260,499,697,1,1015,1168,1394,1,1,1,1479,1487,1489,1490,1,1716,1754,1756,1764,1777,1802,1886,2367,2368
INC0000468,2016-06-03 10:00:00,0,11,260,464,697,1,962,1173,1392,1,1,1,1479,1487,1488,1490,1,1678,1754,1756,1762,1777,1784,1847,2366,2368
INC0000469,2016-07-03 11:00:00,0,8,260,449,697,1,958,1173,1392,1,1,1,1479,1487,1488,1490,1,1685,1754,1756,1765,1777,1786,1,2365,2368
INC0000473,2016-03-27 15:59:00,0,62,260,478,697,1,1014,1168,1392,1,1,1,1479,1487,1489,1490,1,1717,1754,1756,1767,1777,1792,1861,2367,2368
INC0000477,2016-07-03 10:00:00,1,11,260,461,697,1,962,1173,1393,1,1,1,1479,1487,1488,1490,1,1678,1754,1756,1760,1777,1792,1,2366,2368
INC0000480,2016-06-03 10:00:00,1,64,260,452,697,1,1016,1168,1393,1,1,1,1479,1487,1488,1490,1,1689,1754,1756,1763,1777,1803,1,2367,2368
INC0000486,2016-06-03 05:00:00,0,65,261,444,697,1,1017,1206,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1770,1777,1781,1,2366,2368
INC0000491,2016-06-03 06:00:00,0,1,260,485,697,1,1017,1170,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1762,1777,1786,1844,2365,2368
INC0000493,2016-11-03 19:50:00,1,1,238,452,697,1,986,1170,1396,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1769,1777,1783,1887,2367,2368
INC0000494,2016-08-03 11:00:00,1,1,239,443,697,1,1016,1173,1393,1,1,1,1479,1487,1488,1490,1,1689,1754,1756,1763,1777,1780,1858,2366,2368
INC0000497,2016-09-03 18:00:00,1,57,238,470,697,1,959,1193,1393,1,1,1,1479,1487,1488,1490,1,1686,1754,1756,1764,1777,1794,1872,2367,2368
INC0000499,2016-06-03 10:00:00,0,11,240,500,697,1,962,1207,1392,1,1,1,1479,1487,1488,1490,1,1678,1754,1756,1760,1777,1784,1847,2366,2368
INC0000500,2016-07-03 10:00:00,0,1,238,487,697,1,960,1168,1392,1,1,1,1479,1487,1488,1490,1,1681,1754,1757,1764,1778,1797,1844,2366,2368
INC0000503,2016-07-03 18:00:00,1,1,239,447,697,1,960,1168,1394,1,1,1,1479,1487,1488,1490,1,1681,1754,1756,1764,1777,1784,1847,2366,2368
INC0000504,2016-07-03 17:00:00,1,1,240,456,697,1,1018,1168,1394,1,1,1,1479,1487,1488,1490,1,1700,1754,1756,1763,1777,1788,1847,2366,2368
INC0000505,2016-08-03 11:00:00,1,64,239,443,697,1,1016,1170,1393,1,1,1,1479,1487,1488,1490,1,1689,1754,1756,1763,1777,1780,1888,2366,2368
INC0000508,2016-04-03 15:17:00,0,19,238,501,697,1,973,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1757,1764,1778,1804,1847,2364,2368
INC0000509,2016-08-03 18:00:00,1,9,244,502,697,1,960,1168,1393,1,1,1,1479,1487,1488,1490,1,1681,1754,1756,1769,1777,1784,1842,2366,2368
INC0000510,2016-08-03 18:00:00,1,1,240,503,697,1,998,1208,1393,1,1,1,1479,1487,1488,1490,1,1700,1754,1756,1764,1777,1799,1847,2366,2368
INC0000511,2016-03-27 15:59:00,1,62,239,478,698,1,1014,1168,1393,1,1,1,1479,1487,1489,1490,1,1717,1754,1758,1767,1779,1792,1853,2367,2368
INC0000512,2016-08-03 10:00:00,1,17,241,453,697,1,970,1171,1393,1,1,1,1479,1487,1488,1490,1,1694,1754,1756,1764,1777,1784,1844,2365,2368
INC0000513,2016-08-03 16:00:00,0,1,238,456,697,1,1019,1172,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1788,1847,2365,2368
INC0000516,2016-06-03 11:00:00,0,66,242,485,697,1,1002,1180,1392,1,1,1,1479,1487,1488,1490,1,1696,1754,1756,1764,1777,1786,1,2365,2368
INC0000517,2016-11-03 08:56:00,1,1,241,476,699,1,1020,1209,1395,1,1,1,1477,1486,1488,1490,1,1693,1754,1756,1766,1779,1786,1863,2366,2368
INC0000519,2016-07-03 12:00:00,0,9,238,475,697,1,960,1168,1392,1,1,1,1479,1487,1488,1490,1,1681,1754,1756,1,1777,1782,1844,2366,2368
INC0000520,2016-08-03 14:00:00,1,1,240,445,697,1,955,1170,1395,1,1,1,1479,1487,1488,1490,1,1679,1754,1756,1766,1777,1782,1872,2366,2368
INC0000521,2016-07-03 09:00:00,0,60,242,504,697,1,967,1180,1392,1,1,1,1479,1487,1488,1490,1,1693,1754,1756,1772,1777,1805,1,2365,2368
INC0000524,2016-12-03 20:34:00,1,1,241,467,697,1,968,1170,1393,1,1,1,1481,1486,1488,1490,1,1,1754,1756,1763,1777,1799,1889,2367,2368
INC0000525,2016-09-03 16:00:00,1,1,239,505,697,1,1021,1172,1395,1,1,1,1479,1487,1488,1490,1,1721,1754,1756,1764,1777,1801,1890,2367,2368
INC0000526,2016-07-03 09:00:00,0,60,242,456,697,1,967,1180,1392,1,1,1,1479,1487,1488,1490,1,1693,1754,1756,1772,1777,1788,1,2365,2368
INC0000527,2016-06-03 20:00:00,0,1,241,473,697,1,969,1173,1392,1,1,1,1479,1487,1488,1490,1,1688,1754,1756,1760,1777,1784,1848,2365,2368
INC0000528,2016-08-03 11:00:00,1,24,239,452,698,1,981,1170,1393,1,1,1,1479,1487,1488,1490,1,1701,1754,1758,1764,1779,1791,1888,2366,2368
INC0000530,2016-06-03 10:00:00,0,1,238,463,697,1,964,1210,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1786,1847,2364,2368
INC0000532,2016-07-03 12:00:00,1,8,239,476,698,1,958,1172,1393,1,1,1,1479,1487,1488,1490,1,1685,1754,1758,1765,1779,1786,1852,2366,2368
INC0000534,2016-06-03 15:00:00,1,37,238,452,697,1,994,1172,1393,1,1,1,1479,1487,1488,1490,1,1692,1754,1756,1764,1777,1783,1852,2366,2368
INC0000535,2016-07-03 02:00:00,0,1,238,470,697,1,974,1170,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1763,1777,1794,1847,2365,2368
INC0000536,2016-09-03 10:00:00,1,11,240,495,697,1,962,1211,1394,1,1,1,1479,1487,1488,1490,1,1678,1754,1756,1760,1777,1781,1862,2367,2368
INC0000537,2016-06-03 10:00:00,0,1,241,463,697,1,966,1172,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1786,1844,2364,2368
INC0000538,2016-07-03 14:00:00,0,70,238,475,697,1,1000,1170,1392,1,1,1,1479,1487,1488,1490,1,1679,1754,1757,1764,1778,1782,1844,2365,2368
INC0000539,2016-08-03 13:00:00,1,42,239,506,697,1,1000,1170,1393,1,1,1,1479,1487,1488,1490,1,1679,1754,1756,1764,1777,1792,1856,2366,2368
INC0000540,2016-06-03 10:00:00,0,39,242,485,697,1,999,1180,1392,1,1,1,1479,1487,1488,1490,1,1696,1754,1756,1763,1777,1786,1,2364,2368
INC0000541,2016-12-03 18:53:00,1,1,238,477,698,1,966,1212,1398,1,1,1,1481,1486,1488,1490,1,1677,1754,1758,1763,1777,1794,1872,2367,2368
INC0000543,2016-06-03 17:00:00,0,23,240,507,697,1,980,1173,1392,1,1,1,1479,1487,1488,1490,1,1678,1754,1756,1764,1777,1800,1891,2367,2368
INC0000544,2016-08-03 12:00:00,0,48,239,452,698,1,1006,1180,1392,1,1,1,1479,1487,1489,1490,1,1694,1754,1758,1764,1779,1783,1848,2365,2368
INC0000545,2016-06-03 10:00:00,0,1,238,463,697,1,964,1170,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1786,1872,2364,2368
INC0000547,2016-08-03 13:31:00,1,5,238,508,697,1,955,1170,1393,1,1,1,1478,1486,1488,1490,1,1679,1754,1756,1760,1777,1784,1,2366,2368
INC0000548,2016-09-03 12:00:00,0,71,262,455,699,710,1022,1170,1392,1,1,1,1479,1487,1489,1490,1,1709,1754,1759,1763,1778,1787,1892,2366,2368
INC0000549,2016-07-03 12:00:00,0,72,238,477,697,1,1023,1173,1392,1,1,1,1479,1487,1488,1490,1,1678,1754,1756,1764,1777,1794,1845,2366,2368
INC0000550,2016-08-03 16:00:00,1,1,239,452,698,1,985,1168,1394,1,1,1,1479,1487,1488,1490,1,1677,1754,1758,1764,1777,1783,1847,2367,2368
INC0000552,2016-08-03 15:00:00,1,1,239,472,697,1,1018,1168,1394,1,1,1,1479,1487,1488,1490,1,1700,1754,1756,1764,1777,1784,1890,2367,2368
INC0000553,2016-11-03 12:12:00,1,22,241,453,697,1,979,1208,1395,1,1,1,1478,1486,1488,1490,1,1700,1754,1756,1764,1777,1784,1844,2366,2368
INC0000554,2016-08-03 09:00:00,1,24,238,452,697,1,981,1213,1393,1,1,1,1479,1487,1488,1490,1,1701,1754,1756,1767,1777,1791,1891,2365,2368
INC0000557,2016-06-03 16:00:00,0,1,238,447,697,1,956,1171,1392,1,1,1,1479,1487,1488,1490,1,1680,1754,1756,1763,1777,1784,1,2365,2368
INC0000558,2016-07-03 08:52:00,1,42,239,452,697,1,1000,1174,1393,1,1,1,1480,1486,1488,1490,1,1679,1754,1756,1764,1777,1790,1888,2365,2368
INC0000559,2016-09-03 10:00:00,1,18,241,452,697,1,972,1171,1394,1,1,1,1479,1487,1488,1490,1,1680,1754,1756,1764,1777,1790,1863,2367,2368
INC0000561,2016-03-27 15:59:00,1,62,238,461,697,1,1014,1168,1395,1,1,1,1479,1487,1489,1490,1,1717,1754,1756,1767,1777,1792,1,2367,2368
INC0000564,2016-09-03 12:00:00,0,1,241,469,697,1,1019,1183,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1785,1844,2365,2368
INC0000565,2016-08-03 18:00:00,1,1,239,456,697,1,985,1214,1394,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1788,1847,2366,2368
INC0000566,2016-11-03 09:47:00,1,76,263,449,697,1,1024,1171,1393,1,1,1,1478,1486,1488,1490,1,1725,1754,1756,1764,1777,1786,1,2366,2368
INC0000568,2016-07-03 14:00:00,0,6,238,452,697,1,957,1168,1392,1,1,1,1479,1487,1488,1490,1,1681,1754,1757,1764,1778,1790,1893,2366,2368
INC0000569,2016-09-03 09:15:00,1,77,240,494,697,1,1025,1171,1393,1,1,1,1480,1486,1488,1490,1,1722,1754,1756,1764,1777,1786,1844,2366,2368
INC0000570,2016-03-28 09:22:00,1,78,244,477,698,1,1026,1168,1393,1,1,1,1480,1486,1488,1490,1,1714,1754,1758,1764,1779,1794,1839,2367,2368
INC0000571,2016-06-03 13:00:00,1,79,243,472,697,1,1027,1172,1393,1,1,1,1479,1487,1488,1490,1,1692,1754,1756,1764,1777,1784,1842,2366,2368
INC0000572,2016-11-03 11:02:00,1,34,244,509,697,1,991,1168,1394,1,1,1,1480,1486,1488,1490,1,1705,1754,1756,1760,1777,1791,1894,2366,2368
INC0000574,2016-07-03 16:16:00,0,79,239,472,698,1,1027,1172,1392,1,1,1,1478,1486,1488,1490,1,1692,1754,1758,1764,1779,1784,1871,2366,2368
INC0000576,2016-08-03 16:00:00,0,6,238,462,697,1,957,1168,1392,1,1,1,1479,1487,1488,1490,1,1681,1754,1757,1764,1778,1793,1844,2366,2368
INC0000577,2016-11-03 08:28:00,1,6,244,452,697,1,957,1168,1397,1,1,1,1480,1486,1488,1490,1,1681,1754,1756,1764,1777,1783,1853,2366,2368
INC0000579,2016-08-03 19:00:00,1,1,245,456,697,1,1019,1168,1394,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1788,1847,2366,2368
INC0000582,2016-07-03 09:00:00,0,1,238,470,697,1,967,1172,1392,1,1,1,1479,1487,1488,1490,1,1693,1754,1756,1772,1777,1794,1847,2364,2368
INC0000583,2016-06-03 22:00:00,0,32,240,456,697,1,990,1173,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1788,1847,2365,2368
INC0000587,2016-06-03 11:00:00,0,27,245,456,697,1,986,1172,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1788,1,2363,2368
INC0000588,2016-06-03 11:00:00,0,1,238,495,697,1,964,1173,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1764,1777,1781,1844,2365,2368
INC0000590,2016-08-03 11:00:00,1,81,239,472,698,1,1028,1211,1394,1,1,1,1479,1487,1488,1490,1,1678,1754,1758,1764,1779,1784,1895,2367,2368
INC0000591,2016-09-03 12:02:00,1,1,240,510,697,1,986,1170,1396,1,1,1,1480,1486,1488,1490,1,1702,1754,1756,1765,1777,1800,1896,2367,2368
INC0000592,2016-09-03 18:00:00,1,57,264,462,697,1,959,1169,1394,1,1,1,1479,1487,1488,1490,1,1686,1754,1756,1763,1777,1793,1844,2367,2368
INC0000594,2016-08-03 09:24:00,0,83,265,443,697,1,1029,1170,1392,1,1,1,1481,1486,1488,1490,1,1689,1754,1756,1764,1777,1780,1883,2366,2368
INC0000595,2016-09-03 14:19:00,1,1,239,473,697,1,1008,1172,1394,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1769,1777,1784,1872,2366,2368
INC0000596,2016-07-03 09:00:00,1,1,264,462,697,1,980,1169,1394,1,1,1,1479,1487,1488,1490,1,1678,1754,1756,1770,1777,1793,1,2366,2368
INC0000597,2016-08-03 09:00:00,1,18,1,452,697,1,972,1171,1394,1,1,1,1479,1487,1488,1490,1,1680,1754,1756,1764,1777,1783,1847,2367,2368
INC0000598,2016-08-03 19:00:00,0,1,241,453,697,1,959,1183,1392,1,1,1,1479,1487,1488,1490,1,1686,1754,1756,1763,1777,1784,1898,2366,2368
INC0000599,2016-07-03 19:33:00,0,19,244,452,697,1,973,1170,1392,1,1,1,1482,1486,1488,1490,1,1679,1754,1756,1764,1777,1790,1864,2366,2368
INC0000600,2016-07-03 20:00:00,1,28,239,456,698,1,987,1172,1393,1,1,1,1479,1487,1488,1490,1,1702,1754,1758,1764,1779,1788,1847,2366,2368
INC0000602,2016-07-03 09:55:00,1,19,266,511,697,1,973,1170,1393,1,1,1,1478,1486,1488,1490,1,1679,1754,1756,1764,1777,1798,1899,2367,2368
INC0000603,2016-08-03 17:00:00,1,70,239,452,697,1,1000,1170,1393,1,1,1,1479,1487,1488,1490,1,1679,1754,1758,1764,1779,1783,1847,2366,2368
INC0000604,2016-06-03 11:00:00,0,27,245,456,697,1,986,1170,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1769,1777,1788,1,2363,2368
INC0000605,2016-09-03 14:23:00,1,1,241,453,697,1,1008,1168,1394,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1765,1777,1784,1,2367,2368
INC0000606,2016-12-03 11:13:00,0,68,238,477,697,1,1030,1215,1392,1,1,1,1481,1486,1488,1490,1,1677,1754,1756,1764,1777,1794,1844,2366,2368
INC0000607,2016-07-03 15:00:00,1,23,239,492,697,1,980,1173,1393,1,1,1,1479,1487,1488,1490,1,1678,1754,1756,1764,1777,1784,1878,2367,2368
INC0000609,2016-07-03 14:42:00,1,1,245,512,697,1,1031,1180,1394,1,1,1,1478,1486,1488,1490,1,1690,1754,1756,1763,1777,1784,1900,2366,2368
INC0000610,2016-07-03 12:00:00,1,1,240,458,697,1,969,1208,1394,1,1,1,1479,1487,1488,1490,1,1688,1754,1756,1760,1777,1784,1872,2366,2368
INC0000611,2016-07-03 10:00:00,1,23,1,445,697,1,980,1173,1393,1,1,1,1479,1487,1488,1490,1,1678,1754,1756,1764,1777,1782,1901,2366,2368
INC0000612,2016-07-03 11:00:00,1,37,243,472,697,1,994,1172,1393,1,1,1,1479,1487,1488,1490,1,1692,1754,1756,1764,1777,1784,1842,2366,2368
INC0000613,2016-07-03 12:00:00,1,1,241,453,697,1,956,1171,1394,1,1,1,1479,1487,1488,1490,1,1680,1754,1756,1764,1777,1784,1,2366,2368
INC0000614,2016-07-03 16:00:00,1,6,239,513,697,1,957,1216,1394,1,1,1,1479,1487,1488,1490,1,1681,1754,1756,1764,1777,1783,1858,2366,2368
INC0000615,2016-06-03 12:00:00,0,66,245,463,697,1,1002,1172,1392,1,1,1,1479,1487,1488,1490,1,1696,1754,1756,1769,1777,1786,1,2365,2368
INC0000617,2016-07-03 11:00:00,1,1,239,473,697,1,956,1171,1394,1,1,1,1479,1487,1488,1490,1,1680,1754,1756,1764,1777,1784,1868,2366,2368
INC0000618,2016-06-03 15:00:00,0,1,242,514,697,1,998,1180,1392,1,1,1,1479,1487,1488,1490,1,1700,1754,1756,1764,1777,1786,1,2364,2368
INC0000619,2016-06-03 14:00:00,1,84,245,461,697,1,1032,1217,1393,1,1,1,1479,1487,1488,1490,1,1719,1754,1756,1764,1777,1792,1,2366,2368
INC0000620,2016-08-03 17:00:00,1,1,244,452,698,1,985,1173,1393,1,1,1,1479,1487,1488,1490,1,1677,1754,1758,1764,1779,1793,1857,2365,2368
INC0000621,2016-08-03 09:00:00,1,24,240,452,697,1,981,1170,1393,1,1,1,1479,1487,1488,1490,1,1701,1754,1756,1764,1777,1791,1862,2366,2368
INC0000622,2016-07-03 13:00:00,1,28,239,456,698,1,987,1170,1393,1,1,1,1479,1487,1488,1490,1,1702,1754,1758,1764,1779,1788,1847,2366,2368
INC0000623,2016-03-24 18:59:00,1,3,245,462,697,1,961,1187,1393,1,1,1,1479,1487,1488,1490,1,1687,1754,1756,1764,1777,1793,1,2367,2368
INC0000624,2016-06-03 15:00:00,0,31,243,455,697,1,983,1174,1392,1,1,1,1479,1487,1488,1490,1,1677,1754,1756,1763,1777,1787,1844,2365,2368
INC0000625,2016-08-03 10:56:00,1,5,241,475,697,1,1000,1170,1393,1,1,1,1478,1486,1488,1490,1,1679,1754,1757,1766,1778,1782,1847,2366,2368
INC0000627,2016-07-03 07:57:00,1,84,239,461,697,1,1032,1214,1393,1,1,1,1478,1486,1488,1490,1,1719,1754,1756,1764,1777,1792,1858,2365,2368
INC0000628,2016-08-03 17:00:00,0,9,240,447,697,1,960,1168,1392,1,1,1,1479,1487,1488,1490,1,1681,1754,1756,1764,1777,1784,1902,2365,2368
INC0000630,2016-07-03 13:00:00,1,9,241,453,697,1,960,1168,1393,1,1,1,1479,1487,1488,1490,1,1681,1754,1756,1764,1777,1784,1844,2365,2368
INC0000631,2016-08-03 14:00:00,0,42,245,462,697,1,1000,1170,1392,1,1,1,1479,1487,1488,1490,1,1679,1754,1756,1766,1777,1793,1,2365,2368
INC0000632,2016-07-03 17:11:00,1,21,238,462,697,1,978,1172,1393,1,1,1,1480,1486,1488,1490,1,1692,1754,1756,1764,1777,1793,1847,2367,2368
INC0000633,2016-08-03 10:00:00,0,24,1,479,699,1,981,1170,1392,1,1,1,1479,1487,1488,1490,1,1701,1754,1757,1764,1777,1791,1891,2366,2368
INC0000634,2016-09-03 17:00:00,1,48,239,447,697,1,1006,1180,1393,1,1,1,1479,1487,1489,1490,1,1694,1754,1756,1764,1777,1784,1858,2365,2368
